,MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA,AUC
2326,Isomap,x70data,_Borderline2,QDA,NONE,NONE,0.85,0.7759999999999999,0.8560000000000001,0.7879999999999999,0.812,0.6519999999999999,0.8153990925552911
2327,Isomap,x70data,_Borderline2,RF,NONE,NONE,0.778,0.764,0.65,0.768,0.6980000000000001,0.496,0.7088183744473802
2328,Isomap,x70data,_Borderline2,SGD,NONE,NONE,0.534,0.602,0.46799999999999997,0.52,0.196,0.096,0.5342027014065103
2329,Isomap,x70data,_Borderline2,SVM,NONE,NONE,0.56,0.75,0.25,0.64,0.0,0.0,0.5
2330,Isomap,x71data,_Borderline2,ABC,NONE,NONE,0.948,0.942,0.93,0.944,0.934,0.8799999999999999,0.9362878787878788
2331,Isomap,x71data,_Borderline2,DTREE,NONE,NONE,0.954,0.948,0.942,0.95,0.946,0.8939999999999999,0.9461931818181816
2332,Isomap,x71data,_Borderline2,GNB,NONE,NONE,0.9179999999999999,0.91,0.8759999999999999,0.912,0.892,0.804,0.8941666666666668
2333,Isomap,x71data,_Borderline2,KNN,NONE,NONE,0.948,0.934,0.954,0.9359999999999999,0.942,0.8860000000000001,0.9440719696969696
2334,Isomap,x71data,_Borderline2,LRG,NONE,NONE,0.58,0.7619999999999999,0.238,0.66,0.0,0.0,0.5
2335,Isomap,x71data,_Borderline2,MLP,NONE,NONE,0.8420000000000001,0.8700000000000001,0.7559999999999999,0.85,0.7120000000000001,0.642,0.8132575757575757
2336,Isomap,x71data,_Borderline2,QDA,NONE,NONE,0.948,0.934,0.94,0.9359999999999999,0.9360000000000002,0.8780000000000001,0.937007575757576
2337,Isomap,x71data,_Borderline2,RF,NONE,NONE,0.944,0.934,0.914,0.9359999999999999,0.922,0.85,0.9240719696969696
2338,Isomap,x71data,_Borderline2,SGD,NONE,NONE,0.6539999999999999,0.728,0.648,0.6759999999999999,0.48200000000000004,0.394,0.6885037878787879
2339,Isomap,x71data,_Borderline2,SVM,NONE,NONE,0.58,0.7619999999999999,0.238,0.66,0.0,0.0,0.5
2340,Isomap,x72data,_Borderline2,ABC,NONE,NONE,0.952,0.942,0.946,0.9440000000000002,0.944,0.8960000000000001,0.9453577817531305
2341,Isomap,x72data,_Borderline2,DTREE,NONE,NONE,0.904,0.8880000000000001,0.892,0.892,0.8880000000000001,0.792,0.8899001192605844
2342,Isomap,x72data,_Borderline2,GNB,NONE,NONE,0.868,0.7180000000000001,0.91,0.7380000000000001,0.7939999999999999,0.618,0.8142695289206918
2343,Isomap,x72data,_Borderline2,KNN,NONE,NONE,0.9399999999999998,0.914,0.9640000000000001,0.92,0.938,0.8780000000000001,0.9398837209302326
2344,Isomap,x72data,_Borderline2,LRG,NONE,NONE,0.818,0.8,0.7120000000000001,0.804,0.7460000000000001,0.5660000000000001,0.7553935599284437
2345,Isomap,x72data,_Borderline2,MLP,NONE,NONE,0.94,0.9260000000000002,0.9360000000000002,0.93,0.93,0.8640000000000001,0.9311150864639238
2346,Isomap,x72data,_Borderline2,QDA,NONE,NONE,0.97,0.9640000000000001,0.978,0.968,0.972,0.944,0.9722823494335122
2347,Isomap,x72data,_Borderline2,RF,NONE,NONE,0.962,0.958,0.97,0.958,0.9640000000000001,0.9280000000000002,0.9650089445438284
2348,Isomap,x72data,_Borderline2,SGD,NONE,NONE,0.8779999999999999,0.7660000000000001,0.902,0.7820000000000001,0.818,0.6679999999999999,0.8347480620155039
2349,Isomap,x72data,_Borderline2,SVM,NONE,NONE,0.792,0.728,0.7140000000000001,0.7460000000000001,0.7200000000000001,0.518,0.7229472271914134
2350,Isomap,x73data,_Borderline2,ABC,NONE,NONE,0.898,0.8780000000000001,0.8719999999999999,0.882,0.8740000000000001,0.764,0.8751960784313726
2351,Isomap,x73data,_Borderline2,DTREE,NONE,NONE,0.8960000000000001,0.8759999999999999,0.8460000000000001,0.8800000000000001,0.858,0.742,0.8608597285067873
2352,Isomap,x73data,_Borderline2,GNB,NONE,NONE,0.882,0.8440000000000001,0.8699999999999999,0.8539999999999999,0.858,0.7340000000000001,0.858406862745098
2353,Isomap,x73data,_Borderline2,KNN,NONE,NONE,0.8859999999999999,0.8719999999999999,0.8440000000000001,0.8759999999999999,0.858,0.74,0.8579901960784314
2354,Isomap,x73data,_Borderline2,LRG,NONE,NONE,0.8960000000000001,0.86,0.882,0.8699999999999999,0.8699999999999999,0.7559999999999999,0.8723491704374059
2355,Isomap,x73data,_Borderline2,MLP,NONE,NONE,0.898,0.86,0.892,0.868,0.8740000000000001,0.764,0.8770927601809955
2356,Isomap,x73data,_Borderline2,QDA,NONE,NONE,0.8460000000000001,0.74,0.85,0.732,0.748,0.6140000000000001,0.7958050527903471
2357,Isomap,x73data,_Borderline2,RF,NONE,NONE,0.908,0.8939999999999999,0.8759999999999999,0.898,0.8859999999999999,0.784,0.8848491704374059
2358,Isomap,x73data,_Borderline2,SGD,NONE,NONE,0.8859999999999999,0.8099999999999999,0.8420000000000001,0.8160000000000001,0.8100000000000002,0.6559999999999999,0.8255769230769232
2359,Isomap,x73data,_Borderline2,SVM,NONE,NONE,0.906,0.8619999999999999,0.932,0.868,0.892,0.792,0.8956127450980391
2360,Isomap,x74data,_Borderline2,ABC,NONE,NONE,0.984,0.982,0.998,0.984,0.99,0.976,0.9888888888888888
2361,Isomap,x74data,_Borderline2,DTREE,NONE,NONE,0.978,0.978,0.9279999999999999,0.978,0.95,0.91,0.9515873015873016
2362,Isomap,x74data,_Borderline2,GNB,NONE,NONE,0.954,0.92,0.984,0.932,0.95,0.9,0.9527777777777778
2363,Isomap,x74data,_Borderline2,KNN,NONE,NONE,0.992,0.992,1.0,0.992,0.996,0.988,0.9944444444444442
2364,Isomap,x74data,_Borderline2,LRG,NONE,NONE,0.7839999999999999,0.8620000000000001,0.28,0.8059999999999999,0.23600000000000004,0.15,0.5714285714285714
2365,Isomap,x74data,_Borderline2,MLP,NONE,NONE,0.972,0.966,0.902,0.968,0.932,0.8739999999999999,0.9345238095238096
2366,Isomap,x74data,_Borderline2,QDA,NONE,NONE,0.95,0.898,0.98,0.912,0.9359999999999999,0.8720000000000001,0.9388888888888888
2367,Isomap,x74data,_Borderline2,RF,NONE,NONE,0.992,0.99,0.998,0.992,0.994,0.988,0.9944444444444444
2368,Isomap,x74data,_Borderline2,SGD,NONE,NONE,0.946,0.8240000000000001,0.8039999999999999,0.8140000000000001,0.7520000000000001,0.634,0.8138888888888889
2369,Isomap,x74data,_Borderline2,SVM,NONE,NONE,0.7,0.8400000000000001,0.16,0.76,0.0,0.0,0.5
2370,Isomap,x75data,_Borderline2,ABC,NONE,NONE,0.9760000000000002,0.972,0.95,0.972,0.96,0.924,0.9603174603174602
2371,Isomap,x75data,_Borderline2,DTREE,NONE,NONE,0.966,0.95,0.992,0.954,0.97,0.934,0.9694444444444444
2372,Isomap,x75data,_Borderline2,GNB,NONE,NONE,0.954,0.922,0.986,0.9280000000000002,0.952,0.898,0.9527777777777776
2373,Isomap,x75data,_Borderline2,KNN,NONE,NONE,0.98,0.976,0.996,0.98,0.986,0.97,0.9861111111111108
2374,Isomap,x75data,_Borderline2,LRG,NONE,NONE,0.8240000000000001,0.8699999999999999,0.32799999999999996,0.826,0.342,0.21,0.6
2375,Isomap,x75data,_Borderline2,MLP,NONE,NONE,0.976,0.9740000000000001,0.95,0.976,0.962,0.924,0.9603174603174602
2376,Isomap,x75data,_Borderline2,QDA,NONE,NONE,0.958,0.9359999999999999,0.988,0.938,0.96,0.916,0.9611111111111108
2377,Isomap,x75data,_Borderline2,RF,NONE,NONE,0.982,0.978,0.998,0.978,0.988,0.97,0.9861111111111108
2378,Isomap,x75data,_Borderline2,SGD,NONE,NONE,0.952,0.8160000000000001,0.9200000000000002,0.8019999999999999,0.8099999999999999,0.7340000000000001,0.8658730158730158
2379,Isomap,x75data,_Borderline2,SVM,NONE,NONE,0.772,0.8480000000000001,0.20800000000000002,0.78,0.152,0.06,0.5285714285714286
2380,Isomap,x76data,_Borderline2,ABC,NONE,NONE,0.92,0.912,0.8240000000000001,0.912,0.8600000000000001,0.752,0.8666364775575304
2381,Isomap,x76data,_Borderline2,DTREE,NONE,NONE,0.916,0.898,0.826,0.904,0.8540000000000001,0.7440000000000001,0.8623775347459558
2382,Isomap,x76data,_Borderline2,GNB,NONE,NONE,0.938,0.93,0.8759999999999999,0.93,0.9,0.8160000000000001,0.9028087263613578
2383,Isomap,x76data,_Borderline2,KNN,NONE,NONE,0.9499999999999998,0.94,0.908,0.942,0.922,0.8540000000000001,0.9244993164730008
2384,Isomap,x76data,_Borderline2,LRG,NONE,NONE,0.922,0.8939999999999999,0.902,0.9,0.9,0.804,0.8972755753018911
2385,Isomap,x76data,_Borderline2,MLP,NONE,NONE,0.94,0.922,0.9200000000000002,0.9280000000000002,0.922,0.8480000000000001,0.9221246297562088
2386,Isomap,x76data,_Borderline2,QDA,NONE,NONE,0.8759999999999999,0.36,0.884,0.378,0.4900000000000001,0.23,0.6213345864661654
2387,Isomap,x76data,_Borderline2,RF,NONE,NONE,0.938,0.9359999999999999,0.8440000000000001,0.9360000000000002,0.884,0.794,0.8897949419002049
2388,Isomap,x76data,_Borderline2,SGD,NONE,NONE,0.912,0.86,0.8440000000000001,0.8720000000000001,0.8380000000000001,0.7140000000000001,0.8524567099567099
2389,Isomap,x76data,_Borderline2,SVM,NONE,NONE,0.922,0.8939999999999999,0.902,0.9,0.9,0.804,0.8972755753018911
2390,Isomap,x78data,_Borderline2,ABC,NONE,NONE,0.968,0.9640000000000001,0.8720000000000001,0.966,0.908,0.836,0.9158558558558558
2391,Isomap,x78data,_Borderline2,DTREE,NONE,NONE,0.93,0.92,0.7779999999999999,0.922,0.8420000000000002,0.72,0.8496396396396395
2392,Isomap,x78data,_Borderline2,GNB,NONE,NONE,0.942,0.934,0.8099999999999999,0.938,0.8620000000000001,0.7559999999999999,0.8717117117117118
2393,Isomap,x78data,_Borderline2,KNN,NONE,NONE,0.95,0.95,0.8119999999999999,0.95,0.8720000000000001,0.772,0.8798198198198198
2394,Isomap,x78data,_Borderline2,LRG,NONE,NONE,0.748,0.8640000000000001,0.136,0.8059999999999999,0.0,0.0,0.5
2395,Isomap,x78data,_Borderline2,MLP,NONE,NONE,0.952,0.9440000000000002,0.7559999999999999,0.942,0.8239999999999998,0.708,0.8491891891891893
2396,Isomap,x78data,_Borderline2,QDA,NONE,NONE,0.952,0.948,0.7559999999999999,0.95,0.8379999999999999,0.72,0.8518918918918919
2397,Isomap,x78data,_Borderline2,RF,NONE,NONE,0.966,0.9620000000000001,0.8420000000000001,0.9640000000000001,0.8920000000000001,0.8119999999999999,0.9018918918918921
2398,Isomap,x78data,_Borderline2,SGD,NONE,NONE,0.7120000000000001,0.758,0.6060000000000001,0.722,0.46399999999999997,0.376,0.6818918918918919
2399,Isomap,x78data,_Borderline2,SVM,NONE,NONE,0.748,0.8640000000000001,0.136,0.8059999999999999,0.0,0.0,0.5
2400,Isomap,x79data,_Borderline2,ABC,NONE,NONE,0.942,0.92,0.9,0.9280000000000002,0.908,0.8300000000000001,0.9094939965694684
2401,Isomap,x79data,_Borderline2,DTREE,NONE,NONE,0.9280000000000002,0.8940000000000001,0.8640000000000001,0.902,0.8779999999999999,0.772,0.8776901086335049
2402,Isomap,x79data,_Borderline2,GNB,NONE,NONE,0.914,0.634,0.9179999999999999,0.6619999999999999,0.7100000000000001,0.556,0.775837621497999
2403,Isomap,x79data,_Borderline2,KNN,NONE,NONE,0.9259999999999999,0.89,0.8440000000000001,0.902,0.8640000000000001,0.752,0.8648070325900514
2404,Isomap,x79data,_Borderline2,LRG,NONE,NONE,0.934,0.91,0.868,0.9179999999999999,0.8880000000000001,0.792,0.8883851486563753
2405,Isomap,x79data,_Borderline2,MLP,NONE,NONE,0.946,0.9200000000000002,0.9259999999999999,0.93,0.924,0.852,0.9236024156660948
2406,Isomap,x79data,_Borderline2,QDA,NONE,NONE,0.892,0.758,0.768,0.7979999999999998,0.73,0.5579999999999999,0.7623977987421383
2407,Isomap,x79data,_Borderline2,RF,NONE,NONE,0.948,0.934,0.8959999999999999,0.938,0.912,0.8380000000000001,0.9146923241852488
2408,Isomap,x79data,_Borderline2,SGD,NONE,NONE,0.934,0.8740000000000001,0.904,0.8899999999999999,0.8859999999999999,0.7859999999999999,0.8883633504859921
2409,Isomap,x79data,_Borderline2,SVM,NONE,NONE,0.932,0.914,0.8320000000000001,0.92,0.8699999999999999,0.7659999999999999,0.8733269010863352
2410,Isomap,x7data,_Borderline2,ABC,NONE,NONE,0.972,0.97,0.858,0.97,0.906,0.8400000000000001,0.9140063585571684
2411,Isomap,x7data,_Borderline2,DTREE,NONE,NONE,0.946,0.9279999999999999,0.8099999999999999,0.934,0.8619999999999999,0.7580000000000001,0.8691668419945296
2412,Isomap,x7data,_Borderline2,GNB,NONE,NONE,0.89,0.836,0.502,0.858,0.626,0.41200000000000003,0.6684164387404448
2413,Isomap,x7data,_Borderline2,KNN,NONE,NONE,0.968,0.9599999999999996,0.8780000000000001,0.9640000000000001,0.914,0.8480000000000001,0.9189319026579704
2414,Isomap,x7data,_Borderline2,LRG,NONE,NONE,0.916,0.908,0.546,0.91,0.68,0.4940000000000001,0.72773102368095
2415,Isomap,x7data,_Borderline2,MLP,NONE,NONE,0.9640000000000001,0.954,0.898,0.956,0.92,0.858,0.9249094139373962
2416,Isomap,x7data,_Borderline2,QDA,NONE,NONE,0.8400000000000001,0.9200000000000002,0.08,0.8720000000000001,0.0,0.0,0.5
2417,Isomap,x7data,_Borderline2,RF,NONE,NONE,0.962,0.958,0.8140000000000001,0.96,0.8800000000000001,0.792,0.8876604249947402
2418,Isomap,x7data,_Borderline2,SGD,NONE,NONE,0.958,0.922,0.85,0.9279999999999999,0.8720000000000001,0.7759999999999999,0.8862344250414942
2419,Isomap,x7data,_Borderline2,SVM,NONE,NONE,0.8799999999999999,0.924,0.16399999999999998,0.8859999999999999,0.188,0.096,0.5444444444444445
2420,Isomap,x80data,_Borderline2,ABC,NONE,NONE,0.914,0.8879999999999999,0.7340000000000001,0.898,0.8019999999999999,0.6559999999999999,0.8106674473067915
2421,Isomap,x80data,_Borderline2,DTREE,NONE,NONE,0.8940000000000001,0.8720000000000001,0.63,0.8779999999999999,0.7300000000000001,0.5519999999999999,0.7501639344262296
2422,Isomap,x80data,_Borderline2,GNB,NONE,NONE,0.932,0.8539999999999999,0.932,0.8799999999999999,0.89,0.792,0.8933684621389538
2423,Isomap,x80data,_Borderline2,KNN,NONE,NONE,0.9280000000000002,0.8879999999999999,0.8099999999999999,0.9,0.8420000000000001,0.7200000000000001,0.8485519125683061
2424,Isomap,x80data,_Borderline2,LRG,NONE,NONE,0.934,0.868,0.884,0.884,0.8720000000000001,0.762,0.8746877439500391
2425,Isomap,x80data,_Borderline2,MLP,NONE,NONE,0.932,0.882,0.8860000000000001,0.8959999999999999,0.8800000000000001,0.778,0.8830757220921157
2426,Isomap,x80data,_Borderline2,QDA,NONE,NONE,0.9159999999999998,0.8059999999999999,0.85,0.8340000000000001,0.8200000000000001,0.6920000000000001,0.8271233411397347
2427,Isomap,x80data,_Borderline2,RF,NONE,NONE,0.922,0.908,0.736,0.908,0.8059999999999999,0.6679999999999999,0.8206128024980484
2428,Isomap,x80data,_Borderline2,SGD,NONE,NONE,0.9399999999999998,0.922,0.812,0.9259999999999999,0.8560000000000001,0.7499999999999999,0.86672131147541
2429,Isomap,x80data,_Borderline2,SVM,NONE,NONE,0.9239999999999998,0.8039999999999999,0.9259999999999999,0.8400000000000001,0.86,0.7340000000000001,0.8650624512099923
2430,Isomap,x81data,_Borderline2,ABC,NONE,NONE,0.954,0.934,0.944,0.9399999999999998,0.938,0.882,0.9390037562285016
2431,Isomap,x81data,_Borderline2,DTREE,NONE,NONE,0.954,0.94,0.8800000000000001,0.944,0.908,0.8320000000000001,0.9100816499013158
2432,Isomap,x81data,_Borderline2,GNB,NONE,NONE,0.942,0.924,0.8619999999999999,0.932,0.8939999999999999,0.8059999999999999,0.8943483583673327
2433,Isomap,x81data,_Borderline2,KNN,NONE,NONE,0.958,0.95,0.924,0.954,0.938,0.8800000000000001,0.9370630047323888
2434,Isomap,x81data,_Borderline2,LRG,NONE,NONE,0.9399999999999998,0.91,0.906,0.9200000000000002,0.908,0.8220000000000001,0.9057204070119405
2435,Isomap,x81data,_Borderline2,MLP,NONE,NONE,0.966,0.95,0.958,0.954,0.954,0.908,0.9542012146635448
2436,Isomap,x81data,_Borderline2,QDA,NONE,NONE,0.946,0.9259999999999999,0.8880000000000001,0.932,0.91,0.826,0.9074838754826888
2437,Isomap,x81data,_Borderline2,RF,NONE,NONE,0.968,0.962,0.93,0.962,0.9440000000000002,0.898,0.9456284872795024
2438,Isomap,x81data,_Borderline2,SGD,NONE,NONE,0.9399999999999998,0.9,0.906,0.914,0.9,0.8099999999999999,0.9023663145488764
2439,Isomap,x81data,_Borderline2,SVM,NONE,NONE,0.9399999999999998,0.9,0.92,0.912,0.91,0.826,0.9097644133388756
2440,Isomap,appendicitis,_smoteSVM,ABC,NONE,NONE,0.79,0.772,0.5519999999999999,0.772,0.624,0.404,0.6635294117647058
2441,Isomap,appendicitis,_smoteSVM,DTREE,NONE,NONE,0.79,0.746,0.624,0.758,0.6579999999999999,0.46,0.6841176470588235
2442,Isomap,appendicitis,_smoteSVM,GNB,NONE,NONE,0.8039999999999999,0.7839999999999999,0.602,0.784,0.65,0.444,0.6935294117647061
2443,Isomap,appendicitis,_smoteSVM,KNN,NONE,NONE,0.7959999999999999,0.8019999999999999,0.562,0.7959999999999999,0.6300000000000001,0.4320000000000001,0.6811764705882352
2444,Isomap,appendicitis,_smoteSVM,LRG,NONE,NONE,0.7879999999999999,0.8300000000000001,0.434,0.79,0.46399999999999997,0.294,0.6323529411764707
2445,Isomap,appendicitis,_smoteSVM,MLP,NONE,NONE,0.8480000000000001,0.8420000000000001,0.53,0.8219999999999998,0.618,0.406,0.6855882352941176
2446,Isomap,appendicitis,_smoteSVM,QDA,NONE,NONE,0.836,0.8019999999999999,0.674,0.8059999999999999,0.7140000000000001,0.524,0.7385294117647059
2447,Isomap,appendicitis,_smoteSVM,RF,NONE,NONE,0.78,0.764,0.5120000000000001,0.7659999999999999,0.6,0.376,0.6385294117647058
2448,Isomap,appendicitis,_smoteSVM,SGD,NONE,NONE,0.8039999999999999,0.718,0.5980000000000001,0.6759999999999999,0.4859999999999999,0.33799999999999997,0.6573529411764705
2449,Isomap,appendicitis,_smoteSVM,SVM,NONE,NONE,0.6920000000000001,0.812,0.238,0.73,0.1,0.052000000000000005,0.525
2450,Isomap,autoUniv-au1-1000,_smoteSVM,ABC,NONE,NONE,0.6880000000000001,0.7060000000000001,0.458,0.6940000000000001,0.5199999999999999,0.28,0.5824636078880059
2451,Isomap,autoUniv-au1-1000,_smoteSVM,DTREE,NONE,NONE,0.6779999999999999,0.6459999999999999,0.514,0.6579999999999999,0.564,0.324,0.5816062213022339
2452,Isomap,autoUniv-au1-1000,_smoteSVM,GNB,NONE,NONE,0.7140000000000001,0.6880000000000001,0.5760000000000001,0.6980000000000001,0.62,0.39,0.6319175107568318
2453,Isomap,autoUniv-au1-1000,_smoteSVM,KNN,NONE,NONE,0.68,0.6260000000000001,0.55,0.642,0.5780000000000001,0.336,0.5868703180388928
2454,Isomap,autoUniv-au1-1000,_smoteSVM,LRG,NONE,NONE,0.718,0.72,0.534,0.7140000000000001,0.596,0.36200000000000004,0.6256303146354469
2455,Isomap,autoUniv-au1-1000,_smoteSVM,MLP,NONE,NONE,0.718,0.71,0.546,0.7140000000000001,0.604,0.3720000000000001,0.6286443067927474
2456,Isomap,autoUniv-au1-1000,_smoteSVM,QDA,NONE,NONE,0.7140000000000001,0.718,0.524,0.716,0.588,0.35600000000000004,0.6225728560410755
2457,Isomap,autoUniv-au1-1000,_smoteSVM,RF,NONE,NONE,0.7559999999999999,0.774,0.5199999999999999,0.75,0.584,0.35200000000000004,0.6445850600213017
2458,Isomap,autoUniv-au1-1000,_smoteSVM,SGD,NONE,NONE,0.6980000000000001,0.494,0.6120000000000001,0.4680000000000001,0.422,0.194,0.5538054096186746
2459,Isomap,autoUniv-au1-1000,_smoteSVM,SVM,NONE,NONE,0.71,0.7339999999999999,0.4640000000000001,0.7120000000000001,0.524,0.28600000000000003,0.5994141025230643
2460,Isomap,climate-simulation-craches,_smoteSVM,ABC,NONE,NONE,0.898,0.8800000000000001,0.472,0.8860000000000001,0.628,0.414,0.6760276231704804
2461,Isomap,climate-simulation-craches,_smoteSVM,DTREE,NONE,NONE,0.8880000000000001,0.866,0.4320000000000001,0.8759999999999999,0.5900000000000001,0.368,0.649896928468357
2462,Isomap,climate-simulation-craches,_smoteSVM,GNB,NONE,NONE,0.922,0.6020000000000001,0.922,0.69,0.7380000000000001,0.532,0.7631210059781488
2463,Isomap,climate-simulation-craches,_smoteSVM,KNN,NONE,NONE,0.8699999999999999,0.79,0.406,0.8240000000000001,0.542,0.316,0.5961368789940218
2464,Isomap,climate-simulation-craches,_smoteSVM,LRG,NONE,NONE,0.836,0.914,0.08199999999999999,0.8740000000000001,0.0,0.0,0.4979797979797979
2465,Isomap,climate-simulation-craches,_smoteSVM,MLP,NONE,NONE,0.8619999999999999,0.89,0.24,0.8740000000000001,0.294,0.16799999999999998,0.5643929086786229
2466,Isomap,climate-simulation-craches,_smoteSVM,QDA,NONE,NONE,0.8960000000000001,0.8400000000000001,0.5539999999999999,0.86,0.6719999999999999,0.46799999999999997,0.6974211502782932
2467,Isomap,climate-simulation-craches,_smoteSVM,RF,NONE,NONE,0.884,0.902,0.276,0.89,0.404,0.22000000000000008,0.5895547309833024
2468,Isomap,climate-simulation-craches,_smoteSVM,SGD,NONE,NONE,0.8440000000000001,0.826,0.21600000000000005,0.8240000000000001,0.20800000000000002,0.11200000000000004,0.5212121212121212
2469,Isomap,climate-simulation-craches,_smoteSVM,SVM,NONE,NONE,0.836,0.9179999999999999,0.08199999999999999,0.8759999999999999,0.0,0.0,0.5
2470,Isomap,colon32,_smoteSVM,ABC,NONE,NONE,0.8880000000000001,0.8720000000000001,0.8240000000000001,0.8640000000000001,0.836,0.708,0.8474999999999999
2471,Isomap,colon32,_smoteSVM,DTREE,NONE,NONE,0.8480000000000001,0.8240000000000001,0.7659999999999999,0.8140000000000001,0.772,0.61,0.795
2472,Isomap,colon32,_smoteSVM,GNB,NONE,NONE,0.916,0.904,0.8960000000000001,0.902,0.898,0.8079999999999999,0.9
2473,Isomap,colon32,_smoteSVM,KNN,NONE,NONE,0.902,0.8880000000000001,0.8560000000000001,0.884,0.866,0.7540000000000001,0.8724999999999999
2474,Isomap,colon32,_smoteSVM,LRG,NONE,NONE,0.914,0.902,0.8960000000000001,0.9,0.9,0.8059999999999999,0.9
2475,Isomap,colon32,_smoteSVM,MLP,NONE,NONE,0.912,0.902,0.882,0.9,0.89,0.792,0.8925000000000001
2476,Isomap,colon32,_smoteSVM,QDA,NONE,NONE,0.41600000000000004,0.65,0.35000000000000003,0.506,0.0,0.0,0.5
2477,Isomap,colon32,_smoteSVM,RF,NONE,NONE,0.902,0.8880000000000001,0.8560000000000001,0.884,0.866,0.7540000000000001,0.8724999999999999
2478,Isomap,colon32,_smoteSVM,SGD,NONE,NONE,0.9259999999999999,0.9,0.8740000000000001,0.8960000000000001,0.8779999999999999,0.7759999999999999,0.8875
2479,Isomap,colon32,_smoteSVM,SVM,NONE,NONE,0.8960000000000001,0.8880000000000001,0.8719999999999999,0.8860000000000001,0.8800000000000001,0.772,0.8800000000000001
2480,Isomap,fertility-diagnosis,_smoteSVM,ABC,NONE,NONE,0.826,0.8379999999999999,0.2260000000000001,0.826,0.2280000000000001,0.13599999999999998,0.5326797385620915
2481,Isomap,fertility-diagnosis,_smoteSVM,DTREE,NONE,NONE,0.8640000000000001,0.8380000000000001,0.458,0.85,0.5479999999999999,0.394,0.6493464052287582
2482,Isomap,fertility-diagnosis,_smoteSVM,GNB,NONE,NONE,0.8560000000000001,0.85,0.37,0.852,0.41200000000000003,0.298,0.6111111111111109
2483,Isomap,fertility-diagnosis,_smoteSVM,KNN,NONE,NONE,0.8059999999999999,0.7140000000000001,0.29800000000000004,0.7499999999999999,0.342,0.20800000000000002,0.5045751633986928
2484,Isomap,fertility-diagnosis,_smoteSVM,LRG,NONE,NONE,0.7699999999999999,0.8300000000000001,0.11400000000000005,0.8,0.0,0.0,0.4722222222222222
2485,Isomap,fertility-diagnosis,_smoteSVM,MLP,NONE,NONE,0.7759999999999999,0.77,0.162,0.772,0.102,0.054000000000000006,0.4663398692810457
2486,Isomap,fertility-diagnosis,_smoteSVM,QDA,NONE,NONE,0.7719999999999999,0.85,0.11599999999999999,0.812,0.0,0.0,0.4833333333333333
